t, v, gamma, h
5997.32, 6.00768, -1.5708, 12964.4
5997.42, 6.00759, -1.5708, 12963.8
5997.52, 6.00749, -1.5708, 12963.2
5997.62, 6.0074, -1.5708, 12962.6
5997.72, 6.00731, -1.5708, 12962
5997.82, 6.00721, -1.5708, 12961.4
5997.92, 6.00712, -1.5708, 12960.8
5998.02, 6.00703, -1.5708, 12960.2
5998.12, 6.00694, -1.5708, 12959.6
5998.22, 6.00684, -1.5708, 12959
5998.32, 6.00675, -1.5708, 12958.4
5998.42, 6.00666, -1.5708, 12957.8
5998.52, 6.00656, -1.5708, 12957.2
5998.62, 6.00647, -1.5708, 12956.6
5998.72, 6.00638, -1.5708, 12956
5998.82, 6.00629, -1.5708, 12955.4
5998.92, 6.00619, -1.5708, 12954.8
5999.02, 6.0061, -1.5708, 12954.2
5999.12, 6.00601, -1.5708, 12953.6
5999.22, 6.00591, -1.5708, 12953
5999.32, 6.00582, -1.5708, 12952.4
5999.42, 6.00573, -1.5708, 12951.8
5999.52, 6.00564, -1.5708, 12951.2
5999.62, 6.00554, -1.5708, 12950.6
5999.72, 6.00545, -1.5708, 12950
5999.82, 6.00536, -1.5708, 12949.4
5999.92, 6.00526, -1.5708, 12948.8
6000.02, 6.00517, -1.5708, 12948.2
6000.12, 6.00508, -1.5708, 12947.6
6000.22, 6.00499, -1.5708, 12947
6000.32, 6.00489, -1.5708, 12946.4
6000.42, 6.0048, -1.5708, 12945.8
6000.52, 6.00471, -1.5708, 12945.2
6000.62, 6.00461, -1.5708, 12944.6
6000.72, 6.00452, -1.5708, 12944
6000.82, 6.00443, -1.5708, 12943.4
6000.92, 6.00434, -1.5708, 12942.8
6001.02, 6.00424, -1.5708, 12942.2
6001.12, 6.00415, -1.5708, 12941.6
6001.22, 6.00406, -1.5708, 12941
6001.32, 6.00396, -1.5708, 12940.4
6001.42, 6.00387, -1.5708, 12939.8
6001.52, 6.00378, -1.5708, 12939.2
6001.62, 6.00369, -1.5708, 12938.6
6001.72, 6.00359, -1.5708, 12938
6001.82, 6.0035, -1.5708, 12937.4
6001.92, 6.00341, -1.5708, 12936.8
6002.02, 6.00331, -1.5708, 12936.2
6002.12, 6.00322, -1.5708, 12935.6
6002.22, 6.00313, -1.5708, 12935
6002.32, 6.00304, -1.5708, 12934.4
6002.42, 6.00294, -1.5708, 12933.8
6002.52, 6.00285, -1.5708, 12933.2
6002.62, 6.00276, -1.5708, 12932.6
6002.72, 6.00266, -1.5708, 12932
6002.82, 6.00257, -1.5708, 12931.4
6002.92, 6.00248, -1.5708, 12930.8
6003.02, 6.00239, -1.5708, 12930.2
6003.12, 6.00229, -1.5708, 12929.6
6003.22, 6.0022, -1.5708, 12929
6003.32, 6.00211, -1.5708, 12928.4
6003.42, 6.00202, -1.5708, 12927.8
6003.52, 6.00192, -1.5708, 12927.2
6003.62, 6.00183, -1.5708, 12926.6
6003.72, 6.00174, -1.5708, 12926
6003.82, 6.00164, -1.5708, 12925.4
6003.92, 6.00155, -1.5708, 12924.8
6004.02, 6.00146, -1.5708, 12924.2
6004.12, 6.00137, -1.5708, 12923.6
6004.22, 6.00127, -1.5708, 12923
6004.32, 6.00118, -1.5708, 12922.4
6004.42, 6.00109, -1.5708, 12921.8
6004.52, 6.00099, -1.5708, 12921.2
6004.62, 6.0009, -1.5708, 12920.6
6004.72, 6.00081, -1.5708, 12920
6004.82, 6.00072, -1.5708, 12919.4
6004.92, 6.00062, -1.5708, 12918.8
6005.02, 6.00053, -1.5708, 12918.2
6005.12, 6.00044, -1.5708, 12917.6
6005.22, 6.00035, -1.5708, 12917
6005.32, 6.00025, -1.5708, 12916.4
6005.42, 6.00016, -1.5708, 12915.8
6005.52, 6.00007, -1.5708, 12915.2
6005.62, 5.99997, -1.5708, 12914.6
6005.72, 5.99988, -1.5708, 12914
6005.82, 5.99979, -1.5708, 12913.4
6005.92, 5.9997, -1.5708, 12912.8
6006.02, 5.9996, -1.5708, 12912.2
6006.12, 5.99951, -1.5708, 12911.6
6006.22, 5.99942, -1.5708, 12911
6006.32, 5.99933, -1.5708, 12910.4
6006.42, 5.99923, -1.5708, 12909.8
6006.52, 5.99914, -1.5708, 12909.2
6006.62, 5.99905, -1.5708, 12908.6
6006.72, 5.99896, -1.5708, 12908
6006.82, 5.99886, -1.5708, 12907.4
6006.92, 5.99877, -1.5708, 12906.8
6007.02, 5.99868, -1.5708, 12906.2
6007.12, 5.99858, -1.5708, 12905.6
6007.22, 5.99849, -1.5708, 12905
6007.32, 5.9984, -1.5708, 12904.4
6007.42, 5.99831, -1.5708, 12903.8
6007.52, 5.99821, -1.5708, 12903.2
6007.62, 5.99812, -1.5708, 12902.6
6007.72, 5.99803, -1.5708, 12902
6007.82, 5.99794, -1.5708, 12901.4
6007.92, 5.99784, -1.5708, 12900.8
6008.02, 5.99775, -1.5708, 12900.2
6008.12, 5.99766, -1.5708, 12899.6
6008.22, 5.99757, -1.5708, 12899
6008.32, 5.99747, -1.5708, 12898.4
6008.42, 5.99738, -1.5708, 12897.8
6008.52, 5.99729, -1.5708, 12897.2
6008.62, 5.99719, -1.5708, 12896.6
6008.72, 5.9971, -1.5708, 12896
6008.82, 5.99701, -1.5708, 12895.4
6008.92, 5.99692, -1.5708, 12894.8
6009.02, 5.99682, -1.5708, 12894.2
6009.12, 5.99673, -1.5708, 12893.6
6009.22, 5.99664, -1.5708, 12893
6009.32, 5.99655, -1.5708, 12892.4
6009.42, 5.99645, -1.5708, 12891.8
6009.52, 5.99636, -1.5708, 12891.2
6009.62, 5.99627, -1.5708, 12890.6
6009.72, 5.99618, -1.5708, 12890
6009.82, 5.99608, -1.5708, 12889.4
6009.92, 5.99599, -1.5708, 12888.8
6010.02, 5.9959, -1.5708, 12888.2
6010.12, 5.99581, -1.5708, 12887.6
6010.22, 5.99571, -1.5708, 12887
6010.32, 5.99562, -1.5708, 12886.4
6010.42, 5.99553, -1.5708, 12885.8
6010.52, 5.99544, -1.5708, 12885.2
6010.62, 5.99534, -1.5708, 12884.6
6010.72, 5.99525, -1.5708, 12884
6010.82, 5.99516, -1.5708, 12883.4
6010.92, 5.99507, -1.5708, 12882.8
6011.02, 5.99497, -1.5708, 12882.2
6011.12, 5.99488, -1.5708, 12881.6
6011.22, 5.99479, -1.5708, 12881
6011.32, 5.99469, -1.5708, 12880.4
6011.42, 5.9946, -1.5708, 12879.8
6011.52, 5.99451, -1.5708, 12879.2
6011.62, 5.99442, -1.5708, 12878.6
6011.72, 5.99432, -1.5708, 12878
6011.82, 5.99423, -1.5708, 12877.4
6011.92, 5.99414, -1.5708, 12876.8
6012.02, 5.99405, -1.5708, 12876.2
6012.12, 5.99395, -1.5708, 12875.6
6012.22, 5.99386, -1.5708, 12875
6012.32, 5.99377, -1.5708, 12874.4
6012.42, 5.99368, -1.5708, 12873.8
6012.52, 5.99358, -1.5708, 12873.2
6012.62, 5.99349, -1.5708, 12872.6
6012.72, 5.9934, -1.5708, 12872
6012.82, 5.99331, -1.5708, 12871.4
6012.92, 5.99321, -1.5708, 12870.8
6013.02, 5.99312, -1.5708, 12870.2
6013.12, 5.99303, -1.5708, 12869.6
6013.22, 5.99294, -1.5708, 12869
6013.32, 5.99284, -1.5708, 12868.4
6013.42, 5.99275, -1.5708, 12867.8
6013.52, 5.99266, -1.5708, 12867.2
6013.62, 5.99257, -1.5708, 12866.6
6013.72, 5.99247, -1.5708, 12866
6013.82, 5.99238, -1.5708, 12865.4
6013.92, 5.99229, -1.5708, 12864.8
6014.02, 5.9922, -1.5708, 12864.2
6014.12, 5.9921, -1.5708, 12863.6
6014.22, 5.99201, -1.5708, 12863
6014.32, 5.99192, -1.5708, 12862.4
6014.42, 5.99183, -1.5708, 12861.8
6014.52, 5.99173, -1.5708, 12861.2
6014.62, 5.99164, -1.5708, 12860.6
6014.72, 5.99155, -1.5708, 12860
6014.82, 5.99146, -1.5708, 12859.4
6014.92, 5.99137, -1.5708, 12858.8
6015.02, 5.99127, -1.5708, 12858.2
6015.12, 5.99118, -1.5708, 12857.6
6015.22, 5.99109, -1.5708, 12857
6015.32, 5.991, -1.5708, 12856.4
6015.42, 5.9909, -1.5708, 12855.8
6015.52, 5.99081, -1.5708, 12855.2
6015.62, 5.99072, -1.5708, 12854.6
6015.72, 5.99063, -1.5708, 12854
6015.82, 5.99053, -1.5708, 12853.4
6015.92, 5.99044, -1.5708, 12852.8
6016.02, 5.99035, -1.5708, 12852.2
6016.12, 5.99026, -1.5708, 12851.6
6016.22, 5.99016, -1.5708, 12851
6016.32, 5.99007, -1.5708, 12850.4
6016.42, 5.98998, -1.5708, 12849.8
6016.52, 5.98989, -1.5708, 12849.2
6016.62, 5.98979, -1.5708, 12848.6
6016.72, 5.9897, -1.5708, 12848
6016.82, 5.98961, -1.5708, 12847.4
6016.92, 5.98952, -1.5708, 12846.9
6017.02, 5.98942, -1.5708, 12846.3
6017.12, 5.98933, -1.5708, 12845.7
6017.22, 5.98924, -1.5708, 12845.1
6017.32, 5.98915, -1.5708, 12844.5
6017.42, 5.98905, -1.5708, 12843.9
6017.52, 5.98896, -1.5708, 12843.3
6017.62, 5.98887, -1.5708, 12842.7
6017.72, 5.98878, -1.5708, 12842.1
6017.82, 5.98869, -1.5708, 12841.5
6017.92, 5.98859, -1.5708, 12840.9
6018.02, 5.9885, -1.5708, 12840.3
6018.12, 5.98841, -1.5708, 12839.7
6018.22, 5.98832, -1.5708, 12839.1
6018.32, 5.98822, -1.5708, 12838.5
6018.42, 5.98813, -1.5708, 12837.9
6018.52, 5.98804, -1.5708, 12837.3
6018.62, 5.98795, -1.5708, 12836.7
6018.72, 5.98785, -1.5708, 12836.1
6018.82, 5.98776, -1.5708, 12835.5
6018.92, 5.98767, -1.5708, 12834.9
6019.02, 5.98758, -1.5708, 12834.3
6019.12, 5.98749, -1.5708, 12833.7
6019.22, 5.98739, -1.5708, 12833.1
6019.32, 5.9873, -1.5708, 12832.5
6019.42, 5.98721, -1.5708, 12831.9
6019.52, 5.98712, -1.5708, 12831.3
6019.62, 5.98702, -1.5708, 12830.7
6019.72, 5.98693, -1.5708, 12830.1
6019.82, 5.98684, -1.5708, 12829.5
6019.92, 5.98675, -1.5708, 12828.9
6020.02, 5.98665, -1.5708, 12828.3
6020.12, 5.98656, -1.5708, 12827.7
6020.22, 5.98647, -1.5708, 12827.1
6020.32, 5.98638, -1.5708, 12826.5
6020.42, 5.98629, -1.5708, 12825.9
6020.52, 5.98619, -1.5708, 12825.3
6020.62, 5.9861, -1.5708, 12824.7
6020.72, 5.98601, -1.5708, 12824.1
6020.82, 5.98592, -1.5708, 12823.5
6020.92, 5.98582, -1.5708, 12822.9
6021.02, 5.98573, -1.5708, 12822.3
6021.12, 5.98564, -1.5708, 12821.7
6021.22, 5.98555, -1.5708, 12821.1
6021.32, 5.98545, -1.5708, 12820.5
6021.42, 5.98536, -1.5708, 12819.9
6021.52, 5.98527, -1.5708, 12819.3
6021.62, 5.98518, -1.5708, 12818.7
6021.72, 5.98509, -1.5708, 12818.1
6021.82, 5.98499, -1.5708, 12817.5
6021.92, 5.9849, -1.5708, 12816.9
6022.02, 5.98481, -1.5708, 12816.3
6022.12, 5.98472, -1.5708, 12815.7
6022.22, 5.98462, -1.5708, 12815.1
6022.32, 5.98453, -1.5708, 12814.5
6022.42, 5.98444, -1.5708, 12813.9
6022.52, 5.98435, -1.5708, 12813.3
6022.62, 5.98426, -1.5708, 12812.7
6022.72, 5.98416, -1.5708, 12812.1
6022.82, 5.98407, -1.5708, 12811.5
6022.92, 5.98398, -1.5708, 12810.9
6023.02, 5.98389, -1.5708, 12810.3
6023.12, 5.98379, -1.5708, 12809.7
6023.22, 5.9837, -1.5708, 12809.1
6023.32, 5.98361, -1.5708, 12808.5
6023.42, 5.98352, -1.5708, 12807.9
6023.52, 5.98343, -1.5708, 12807.3
6023.62, 5.98333, -1.5708, 12806.7
6023.72, 5.98324, -1.5708, 12806.1
6023.82, 5.98315, -1.5708, 12805.5
6023.92, 5.98306, -1.5708, 12804.9
6024.02, 5.98296, -1.5708, 12804.3
6024.12, 5.98287, -1.5708, 12803.8
6024.22, 5.98278, -1.5708, 12803.2
6024.32, 5.98269, -1.5708, 12802.6
6024.42, 5.9826, -1.5708, 12802
6024.52, 5.9825, -1.5708, 12801.4
6024.62, 5.98241, -1.5708, 12800.8
6024.72, 5.98232, -1.5708, 12800.2
6024.82, 5.98223, -1.5708, 12799.6
6024.92, 5.98214, -1.5708, 12799
6025.02, 5.98204, -1.5708, 12798.4
6025.12, 5.98195, -1.5708, 12797.8
6025.22, 5.98186, -1.5708, 12797.2
6025.32, 5.98177, -1.5708, 12796.6
6025.42, 5.98167, -1.5708, 12796
6025.52, 5.98158, -1.5708, 12795.4
6025.62, 5.98149, -1.5708, 12794.8
6025.72, 5.9814, -1.5708, 12794.2
6025.82, 5.98131, -1.5708, 12793.6
6025.92, 5.98121, -1.5708, 12793
6026.02, 5.98112, -1.5708, 12792.4
6026.12, 5.98103, -1.5708, 12791.8
6026.22, 5.98094, -1.5708, 12791.2
6026.32, 5.98085, -1.5708, 12790.6
6026.42, 5.98075, -1.5708, 12790
6026.52, 5.98066, -1.5708, 12789.4
6026.62, 5.98057, -1.5708, 12788.8
6026.72, 5.98048, -1.5708, 12788.2
6026.82, 5.98038, -1.5708, 12787.6
6026.92, 5.98029, -1.5708, 12787
6027.02, 5.9802, -1.5708, 12786.4
6027.12, 5.98011, -1.5708, 12785.8
6027.22, 5.98002, -1.5708, 12785.2
6027.32, 5.97992, -1.5708, 12784.6
6027.42, 5.97983, -1.5708, 12784
6027.52, 5.97974, -1.5708, 12783.4
6027.62, 5.97965, -1.5708, 12782.8
6027.72, 5.97956, -1.5708, 12782.2
6027.82, 5.97946, -1.5708, 12781.6
6027.92, 5.97937, -1.5708, 12781
6028.02, 5.97928, -1.5708, 12780.4
6028.12, 5.97919, -1.5708, 12779.8
6028.22, 5.9791, -1.5708, 12779.2
6028.32, 5.979, -1.5708, 12778.6
6028.42, 5.97891, -1.5708, 12778
6028.52, 5.97882, -1.5708, 12777.4
6028.62, 5.97873, -1.5708, 12776.8
6028.72, 5.97864, -1.5708, 12776.2
6028.82, 5.97854, -1.5708, 12775.6
6028.92, 5.97845, -1.5708, 12775
6029.02, 5.97836, -1.5708, 12774.4
6029.12, 5.97827, -1.5708, 12773.8
6029.22, 5.97817, -1.5708, 12773.2
6029.32, 5.97808, -1.5708, 12772.7
6029.42, 5.97799, -1.5708, 12772.1
6029.52, 5.9779, -1.5708, 12771.5
6029.62, 5.97781, -1.5708, 12770.9
6029.72, 5.97771, -1.5708, 12770.3
6029.82, 5.97762, -1.5708, 12769.7
6029.92, 5.97753, -1.5708, 12769.1
6030.02, 5.97744, -1.5708, 12768.5
6030.12, 5.97735, -1.5708, 12767.9
6030.22, 5.97725, -1.5708, 12767.3
6030.32, 5.97716, -1.5708, 12766.7
6030.42, 5.97707, -1.5708, 12766.1
6030.52, 5.97698, -1.5708, 12765.5
6030.62, 5.97689, -1.5708, 12764.9
6030.72, 5.97679, -1.5708, 12764.3
6030.82, 5.9767, -1.5708, 12763.7
6030.92, 5.97661, -1.5708, 12763.1
6031.02, 5.97652, -1.5708, 12762.5
6031.12, 5.97643, -1.5708, 12761.9
6031.22, 5.97633, -1.5708, 12761.3
6031.32, 5.97624, -1.5708, 12760.7
6031.42, 5.97615, -1.5708, 12760.1
6031.52, 5.97606, -1.5708, 12759.5
6031.62, 5.97597, -1.5708, 12758.9
6031.72, 5.97587, -1.5708, 12758.3
6031.82, 5.97578, -1.5708, 12757.7
6031.92, 5.97569, -1.5708, 12757.1
6032.02, 5.9756, -1.5708, 12756.5
6032.12, 5.97551, -1.5708, 12755.9
6032.22, 5.97542, -1.5708, 12755.3
6032.32, 5.97532, -1.5708, 12754.7
6032.42, 5.97523, -1.5708, 12754.1
6032.52, 5.97514, -1.5708, 12753.5
6032.62, 5.97505, -1.5708, 12752.9
6032.72, 5.97496, -1.5708, 12752.3
6032.82, 5.97486, -1.5708, 12751.7
6032.92, 5.97477, -1.5708, 12751.1
6033.02, 5.97468, -1.5708, 12750.5
6033.12, 5.97459, -1.5708, 12749.9
6033.22, 5.9745, -1.5708, 12749.3
6033.32, 5.9744, -1.5708, 12748.7
6033.42, 5.97431, -1.5708, 12748.1
6033.52, 5.97422, -1.5708, 12747.6
6033.62, 5.97413, -1.5708, 12747
6033.72, 5.97404, -1.5708, 12746.4
6033.82, 5.97394, -1.5708, 12745.8
6033.92, 5.97385, -1.5708, 12745.2
6034.02, 5.97376, -1.5708, 12744.6
6034.12, 5.97367, -1.5708, 12744
6034.22, 5.97358, -1.5708, 12743.4
6034.32, 5.97348, -1.5708, 12742.8
6034.42, 5.97339, -1.5708, 12742.2
6034.52, 5.9733, -1.5708, 12741.6
6034.62, 5.97321, -1.5708, 12741
6034.72, 5.97312, -1.5708, 12740.4
6034.82, 5.97303, -1.5708, 12739.8
6034.92, 5.97293, -1.5708, 12739.2
6035.02, 5.97284, -1.5708, 12738.6
6035.12, 5.97275, -1.5708, 12738
6035.22, 5.97266, -1.5708, 12737.4
6035.32, 5.97257, -1.5708, 12736.8
6035.42, 5.97247, -1.5708, 12736.2
6035.52, 5.97238, -1.5708, 12735.6
6035.62, 5.97229, -1.5708, 12735
6035.72, 5.9722, -1.5708, 12734.4
6035.82, 5.97211, -1.5708, 12733.8
6035.92, 5.97201, -1.5708, 12733.2
6036.02, 5.97192, -1.5708, 12732.6
6036.12, 5.97183, -1.5708, 12732
6036.22, 5.97174, -1.5708, 12731.4
6036.32, 5.97165, -1.5708, 12730.8
6036.42, 5.97156, -1.5708, 12730.2
6036.52, 5.97146, -1.5708, 12729.6
6036.62, 5.97137, -1.5708, 12729
6036.72, 5.97128, -1.5708, 12728.4
6036.82, 5.97119, -1.5708, 12727.8
6036.92, 5.9711, -1.5708, 12727.2
6037.02, 5.971, -1.5708, 12726.6
6037.12, 5.97091, -1.5708, 12726.1
6037.22, 5.97082, -1.5708, 12725.5
6037.32, 5.97073, -1.5708, 12724.9
6037.42, 5.97064, -1.5708, 12724.3
6037.52, 5.97055, -1.5708, 12723.7
6037.62, 5.97045, -1.5708, 12723.1
6037.72, 5.97036, -1.5708, 12722.5
6037.82, 5.97027, -1.5708, 12721.9
6037.92, 5.97018, -1.5708, 12721.3
6038.02, 5.97009, -1.5708, 12720.7
6038.12, 5.96999, -1.5708, 12720.1
6038.22, 5.9699, -1.5708, 12719.5
6038.32, 5.96981, -1.5708, 12718.9
6038.42, 5.96972, -1.5708, 12718.3
6038.52, 5.96963, -1.5708, 12717.7
6038.62, 5.96954, -1.5708, 12717.1
6038.72, 5.96944, -1.5708, 12716.5
6038.82, 5.96935, -1.5708, 12715.9
6038.92, 5.96926, -1.5708, 12715.3
6039.02, 5.96917, -1.5708, 12714.7
6039.12, 5.96908, -1.5708, 12714.1
6039.22, 5.96899, -1.5708, 12713.5
6039.32, 5.96889, -1.5708, 12712.9
6039.42, 5.9688, -1.5708, 12712.3
6039.52, 5.96871, -1.5708, 12711.7
6039.62, 5.96862, -1.5708, 12711.1
6039.72, 5.96853, -1.5708, 12710.5
6039.82, 5.96843, -1.5708, 12709.9
6039.92, 5.96834, -1.5708, 12709.3
6040.02, 5.96825, -1.5708, 12708.7
6040.12, 5.96816, -1.5708, 12708.1
6040.22, 5.96807, -1.5708, 12707.5
6040.32, 5.96798, -1.5708, 12706.9
6040.42, 5.96788, -1.5708, 12706.4
6040.52, 5.96779, -1.5708, 12705.8
6040.62, 5.9677, -1.5708, 12705.2
6040.72, 5.96761, -1.5708, 12704.6
6040.82, 5.96752, -1.5708, 12704
6040.92, 5.96743, -1.5708, 12703.4
6041.02, 5.96733, -1.5708, 12702.8
6041.12, 5.96724, -1.5708, 12702.2
6041.22, 5.96715, -1.5708, 12701.6
6041.32, 5.96706, -1.5708, 12701
6041.42, 5.96697, -1.5708, 12700.4
6041.52, 5.96688, -1.5708, 12699.8
6041.62, 5.96678, -1.5708, 12699.2
6041.72, 5.96669, -1.5708, 12698.6
6041.82, 5.9666, -1.5708, 12698
6041.92, 5.96651, -1.5708, 12697.4
6042.02, 5.96642, -1.5708, 12696.8
6042.12, 5.96633, -1.5708, 12696.2
6042.22, 5.96623, -1.5708, 12695.6
6042.32, 5.96614, -1.5708, 12695
6042.42, 5.96605, -1.5708, 12694.4
6042.52, 5.96596, -1.5708, 12693.8
6042.62, 5.96587, -1.5708, 12693.2
6042.72, 5.96578, -1.5708, 12692.6
6042.82, 5.96568, -1.5708, 12692
6042.92, 5.96559, -1.5708, 12691.4
6043.02, 5.9655, -1.5708, 12690.8
6043.12, 5.96541, -1.5708, 12690.2
6043.22, 5.96532, -1.5708, 12689.6
6043.32, 5.96523, -1.5708, 12689
6043.42, 5.96513, -1.5708, 12688.5
6043.52, 5.96504, -1.5708, 12687.9
6043.62, 5.96495, -1.5708, 12687.3
6043.72, 5.96486, -1.5708, 12686.7
6043.82, 5.96477, -1.5708, 12686.1
6043.92, 5.96468, -1.5708, 12685.5
6044.02, 5.96458, -1.5708, 12684.9
6044.12, 5.96449, -1.5708, 12684.3
6044.22, 5.9644, -1.5708, 12683.7
6044.32, 5.96431, -1.5708, 12683.1
6044.42, 5.96422, -1.5708, 12682.5
6044.52, 5.96413, -1.5708, 12681.9
6044.62, 5.96403, -1.5708, 12681.3
6044.72, 5.96394, -1.5708, 12680.7
6044.82, 5.96385, -1.5708, 12680.1
6044.92, 5.96376, -1.5708, 12679.5
6045.02, 5.96367, -1.5708, 12678.9
6045.12, 5.96358, -1.5708, 12678.3
6045.22, 5.96349, -1.5708, 12677.7
6045.32, 5.96339, -1.5708, 12677.1
6045.42, 5.9633, -1.5708, 12676.5
6045.52, 5.96321, -1.5708, 12675.9
6045.62, 5.96312, -1.5708, 12675.3
6045.72, 5.96303, -1.5708, 12674.7
6045.82, 5.96294, -1.5708, 12674.1
6045.92, 5.96284, -1.5708, 12673.5
6046.02, 5.96275, -1.5708, 12672.9
6046.12, 5.96266, -1.5708, 12672.3
6046.22, 5.96257, -1.5708, 12671.8
6046.32, 5.96248, -1.5708, 12671.2
6046.42, 5.96239, -1.5708, 12670.6
6046.52, 5.96229, -1.5708, 12670
6046.62, 5.9622, -1.5708, 12669.4
6046.72, 5.96211, -1.5708, 12668.8
6046.82, 5.96202, -1.5708, 12668.2
6046.92, 5.96193, -1.5708, 12667.6
6047.02, 5.96184, -1.5708, 12667
6047.12, 5.96175, -1.5708, 12666.4
6047.22, 5.96165, -1.5708, 12665.8
6047.32, 5.96156, -1.5708, 12665.2
6047.42, 5.96147, -1.5708, 12664.6
6047.52, 5.96138, -1.5708, 12664
6047.62, 5.96129, -1.5708, 12663.4
6047.72, 5.9612, -1.5708, 12662.8
6047.82, 5.96111, -1.5708, 12662.2
6047.92, 5.96101, -1.5708, 12661.6
6048.02, 5.96092, -1.5708, 12661
6048.12, 5.96083, -1.5708, 12660.4
6048.22, 5.96074, -1.5708, 12659.8
6048.32, 5.96065, -1.5708, 12659.2
6048.42, 5.96056, -1.5708, 12658.6
6048.52, 5.96046, -1.5708, 12658
6048.62, 5.96037, -1.5708, 12657.4
6048.72, 5.96028, -1.5708, 12656.8
6048.82, 5.96019, -1.5708, 12656.3
6048.92, 5.9601, -1.5708, 12655.7
6049.02, 5.96001, -1.5708, 12655.1
6049.12, 5.95992, -1.5708, 12654.5
6049.22, 5.95982, -1.5708, 12653.9
6049.32, 5.95973, -1.5708, 12653.3
6049.42, 5.95964, -1.5708, 12652.7
6049.52, 5.95955, -1.5708, 12652.1
6049.62, 5.95946, -1.5708, 12651.5
6049.72, 5.95937, -1.5708, 12650.9
6049.82, 5.95928, -1.5708, 12650.3
6049.92, 5.95918, -1.5708, 12649.7
6050.02, 5.95909, -1.5708, 12649.1
6050.12, 5.959, -1.5708, 12648.5
6050.22, 5.95891, -1.5708, 12647.9
6050.32, 5.95882, -1.5708, 12647.3
6050.42, 5.95873, -1.5708, 12646.7
6050.52, 5.95864, -1.5708, 12646.1
6050.62, 5.95854, -1.5708, 12645.5
6050.72, 5.95845, -1.5708, 12644.9
6050.82, 5.95836, -1.5708, 12644.3
6050.92, 5.95827, -1.5708, 12643.7
6051.02, 5.95818, -1.5708, 12643.1
6051.12, 5.95809, -1.5708, 12642.5
6051.22, 5.958, -1.5708, 12642
6051.32, 5.9579, -1.5708, 12641.4
6051.42, 5.95781, -1.5708, 12640.8
6051.52, 5.95772, -1.5708, 12640.2
6051.62, 5.95763, -1.5708, 12639.6
6051.72, 5.95754, -1.5708, 12639
6051.82, 5.95745, -1.5708, 12638.4
6051.92, 5.95736, -1.5708, 12637.8
6052.02, 5.95726, -1.5708, 12637.2
6052.12, 5.95717, -1.5708, 12636.6
6052.22, 5.95708, -1.5708, 12636
6052.32, 5.95699, -1.5708, 12635.4
6052.42, 5.9569, -1.5708, 12634.8
6052.52, 5.95681, -1.5708, 12634.2
6052.62, 5.95672, -1.5708, 12633.6
6052.72, 5.95662, -1.5708, 12633
6052.82, 5.95653, -1.5708, 12632.4
6052.92, 5.95644, -1.5708, 12631.8
6053.02, 5.95635, -1.5708, 12631.2
6053.12, 5.95626, -1.5708, 12630.6
6053.22, 5.95617, -1.5708, 12630
6053.32, 5.95608, -1.5708, 12629.4
6053.42, 5.95598, -1.5708, 12628.8
6053.52, 5.95589, -1.5708, 12628.3
6053.62, 5.9558, -1.5708, 12627.7
6053.72, 5.95571, -1.5708, 12627.1
6053.82, 5.95562, -1.5708, 12626.5
6053.92, 5.95553, -1.5708, 12625.9
6054.02, 5.95544, -1.5708, 12625.3
6054.12, 5.95535, -1.5708, 12624.7
6054.22, 5.95525, -1.5708, 12624.1
6054.32, 5.95516, -1.5708, 12623.5
6054.42, 5.95507, -1.5708, 12622.9
6054.52, 5.95498, -1.5708, 12622.3
6054.62, 5.95489, -1.5708, 12621.7
6054.72, 5.9548, -1.5708, 12621.1
6054.82, 5.95471, -1.5708, 12620.5
6054.92, 5.95461, -1.5708, 12619.9
6055.02, 5.95452, -1.5708, 12619.3
6055.12, 5.95443, -1.5708, 12618.7
6055.22, 5.95434, -1.5708, 12618.1
6055.32, 5.95425, -1.5708, 12617.5
6055.42, 5.95416, -1.5708, 12616.9
6055.52, 5.95407, -1.5708, 12616.3
6055.62, 5.95398, -1.5708, 12615.7
6055.72, 5.95388, -1.5708, 12615.2
6055.82, 5.95379, -1.5708, 12614.6
6055.92, 5.9537, -1.5708, 12614
6056.02, 5.95361, -1.5708, 12613.4
6056.12, 5.95352, -1.5708, 12612.8
6056.22, 5.95343, -1.5708, 12612.2
6056.32, 5.95334, -1.5708, 12611.6
6056.42, 5.95325, -1.5708, 12611
6056.52, 5.95315, -1.5708, 12610.4
6056.62, 5.95306, -1.5708, 12609.8
6056.72, 5.95297, -1.5708, 12609.2
6056.82, 5.95288, -1.5708, 12608.6
6056.92, 5.95279, -1.5708, 12608
6057.02, 5.9527, -1.5708, 12607.4
6057.12, 5.95261, -1.5708, 12606.8
6057.22, 5.95252, -1.5708, 12606.2
6057.32, 5.95242, -1.5708, 12605.6
6057.42, 5.95233, -1.5708, 12605
6057.52, 5.95224, -1.5708, 12604.4
6057.62, 5.95215, -1.5708, 12603.8
6057.72, 5.95206, -1.5708, 12603.2
6057.82, 5.95197, -1.5708, 12602.6
6057.92, 5.95188, -1.5708, 12602.1
6058.02, 5.95179, -1.5708, 12601.5
6058.12, 5.95169, -1.5708, 12600.9
6058.22, 5.9516, -1.5708, 12600.3
6058.32, 5.95151, -1.5708, 12599.7
6058.42, 5.95142, -1.5708, 12599.1
6058.52, 5.95133, -1.5708, 12598.5
6058.62, 5.95124, -1.5708, 12597.9
6058.72, 5.95115, -1.5708, 12597.3
