t, v, gamma, h
8093.32, 4.54971, -1.5708, 7239.83
8093.42, 4.54966, -1.5708, 7239.37
8093.52, 4.5496, -1.5708, 7238.92
8093.62, 4.54955, -1.5708, 7238.46
8093.72, 4.5495, -1.5708, 7238.01
8093.82, 4.54944, -1.5708, 7237.55
8093.92, 4.54939, -1.5708, 7237.1
8094.02, 4.54934, -1.5708, 7236.64
8094.12, 4.54928, -1.5708, 7236.19
8094.22, 4.54923, -1.5708, 7235.73
8094.32, 4.54918, -1.5708, 7235.28
8094.42, 4.54912, -1.5708, 7234.82
8094.52, 4.54907, -1.5708, 7234.37
8094.62, 4.54902, -1.5708, 7233.91
8094.72, 4.54897, -1.5708, 7233.46
8094.82, 4.54891, -1.5708, 7233
8094.92, 4.54886, -1.5708, 7232.55
8095.02, 4.54881, -1.5708, 7232.09
8095.12, 4.54875, -1.5708, 7231.64
8095.22, 4.5487, -1.5708, 7231.18
8095.32, 4.54865, -1.5708, 7230.73
8095.42, 4.54859, -1.5708, 7230.27
8095.52, 4.54854, -1.5708, 7229.82
8095.62, 4.54849, -1.5708, 7229.36
8095.72, 4.54843, -1.5708, 7228.91
8095.82, 4.54838, -1.5708, 7228.45
8095.92, 4.54833, -1.5708, 7228
8096.02, 4.54827, -1.5708, 7227.54
8096.12, 4.54822, -1.5708, 7227.09
8096.22, 4.54817, -1.5708, 7226.64
8096.32, 4.54811, -1.5708, 7226.18
8096.42, 4.54806, -1.5708, 7225.73
8096.52, 4.54801, -1.5708, 7225.27
8096.62, 4.54795, -1.5708, 7224.82
8096.72, 4.5479, -1.5708, 7224.36
8096.82, 4.54785, -1.5708, 7223.91
8096.92, 4.54779, -1.5708, 7223.45
8097.02, 4.54774, -1.5708, 7223
8097.12, 4.54769, -1.5708, 7222.54
8097.22, 4.54763, -1.5708, 7222.09
8097.32, 4.54758, -1.5708, 7221.63
8097.42, 4.54753, -1.5708, 7221.18
8097.52, 4.54747, -1.5708, 7220.72
8097.62, 4.54742, -1.5708, 7220.27
8097.72, 4.54737, -1.5708, 7219.81
8097.82, 4.54731, -1.5708, 7219.36
8097.92, 4.54726, -1.5708, 7218.9
8098.02, 4.54721, -1.5708, 7218.45
8098.12, 4.54715, -1.5708, 7217.99
8098.22, 4.5471, -1.5708, 7217.54
8098.32, 4.54705, -1.5708, 7217.09
8098.42, 4.54699, -1.5708, 7216.63
8098.52, 4.54694, -1.5708, 7216.18
8098.62, 4.54689, -1.5708, 7215.72
8098.72, 4.54684, -1.5708, 7215.27
8098.82, 4.54678, -1.5708, 7214.81
8098.92, 4.54673, -1.5708, 7214.36
8099.02, 4.54668, -1.5708, 7213.9
8099.12, 4.54662, -1.5708, 7213.45
8099.22, 4.54657, -1.5708, 7212.99
8099.32, 4.54652, -1.5708, 7212.54
8099.42, 4.54646, -1.5708, 7212.08
8099.52, 4.54641, -1.5708, 7211.63
8099.62, 4.54636, -1.5708, 7211.17
8099.72, 4.5463, -1.5708, 7210.72
8099.82, 4.54625, -1.5708, 7210.27
8099.92, 4.5462, -1.5708, 7209.81
8100.02, 4.54614, -1.5708, 7209.36
8100.12, 4.54609, -1.5708, 7208.9
8100.22, 4.54604, -1.5708, 7208.45
8100.32, 4.54598, -1.5708, 7207.99
8100.42, 4.54593, -1.5708, 7207.54
8100.52, 4.54588, -1.5708, 7207.08
8100.62, 4.54582, -1.5708, 7206.63
8100.72, 4.54577, -1.5708, 7206.17
8100.82, 4.54572, -1.5708, 7205.72
8100.92, 4.54566, -1.5708, 7205.26
8101.02, 4.54561, -1.5708, 7204.81
8101.12, 4.54556, -1.5708, 7204.36
8101.22, 4.54551, -1.5708, 7203.9
8101.32, 4.54545, -1.5708, 7203.45
8101.42, 4.5454, -1.5708, 7202.99
8101.52, 4.54535, -1.5708, 7202.54
8101.62, 4.54529, -1.5708, 7202.08
8101.72, 4.54524, -1.5708, 7201.63
8101.82, 4.54519, -1.5708, 7201.17
8101.92, 4.54513, -1.5708, 7200.72
8102.02, 4.54508, -1.5708, 7200.26
8102.12, 4.54503, -1.5708, 7199.81
8102.22, 4.54497, -1.5708, 7199.36
8102.32, 4.54492, -1.5708, 7198.9
8102.42, 4.54487, -1.5708, 7198.45
8102.52, 4.54481, -1.5708, 7197.99
8102.62, 4.54476, -1.5708, 7197.54
8102.72, 4.54471, -1.5708, 7197.08
8102.82, 4.54465, -1.5708, 7196.63
8102.92, 4.5446, -1.5708, 7196.17
8103.02, 4.54455, -1.5708, 7195.72
8103.12, 4.54449, -1.5708, 7195.27
8103.22, 4.54444, -1.5708, 7194.81
8103.32, 4.54439, -1.5708, 7194.36
8103.42, 4.54434, -1.5708, 7193.9
8103.52, 4.54428, -1.5708, 7193.45
8103.62, 4.54423, -1.5708, 7192.99
8103.72, 4.54418, -1.5708, 7192.54
8103.82, 4.54412, -1.5708, 7192.08
8103.92, 4.54407, -1.5708, 7191.63
8104.02, 4.54402, -1.5708, 7191.18
8104.12, 4.54396, -1.5708, 7190.72
8104.22, 4.54391, -1.5708, 7190.27
8104.32, 4.54386, -1.5708, 7189.81
8104.42, 4.5438, -1.5708, 7189.36
8104.52, 4.54375, -1.5708, 7188.9
8104.62, 4.5437, -1.5708, 7188.45
8104.72, 4.54364, -1.5708, 7188
8104.82, 4.54359, -1.5708, 7187.54
8104.92, 4.54354, -1.5708, 7187.09
8105.02, 4.54348, -1.5708, 7186.63
8105.12, 4.54343, -1.5708, 7186.18
8105.22, 4.54338, -1.5708, 7185.72
8105.32, 4.54333, -1.5708, 7185.27
8105.42, 4.54327, -1.5708, 7184.81
8105.52, 4.54322, -1.5708, 7184.36
8105.62, 4.54317, -1.5708, 7183.91
8105.72, 4.54311, -1.5708, 7183.45
8105.82, 4.54306, -1.5708, 7183
8105.92, 4.54301, -1.5708, 7182.54
8106.02, 4.54295, -1.5708, 7182.09
8106.12, 4.5429, -1.5708, 7181.63
8106.22, 4.54285, -1.5708, 7181.18
8106.32, 4.54279, -1.5708, 7180.73
8106.42, 4.54274, -1.5708, 7180.27
8106.52, 4.54269, -1.5708, 7179.82
8106.62, 4.54263, -1.5708, 7179.36
8106.72, 4.54258, -1.5708, 7178.91
8106.82, 4.54253, -1.5708, 7178.45
8106.92, 4.54248, -1.5708, 7178
8107.02, 4.54242, -1.5708, 7177.55
8107.12, 4.54237, -1.5708, 7177.09
8107.22, 4.54232, -1.5708, 7176.64
8107.32, 4.54226, -1.5708, 7176.18
8107.42, 4.54221, -1.5708, 7175.73
8107.52, 4.54216, -1.5708, 7175.27
8107.62, 4.5421, -1.5708, 7174.82
8107.72, 4.54205, -1.5708, 7174.37
8107.82, 4.542, -1.5708, 7173.91
8107.92, 4.54194, -1.5708, 7173.46
8108.02, 4.54189, -1.5708, 7173
8108.12, 4.54184, -1.5708, 7172.55
8108.22, 4.54178, -1.5708, 7172.1
8108.32, 4.54173, -1.5708, 7171.64
8108.42, 4.54168, -1.5708, 7171.19
8108.52, 4.54163, -1.5708, 7170.73
8108.62, 4.54157, -1.5708, 7170.28
8108.72, 4.54152, -1.5708, 7169.82
8108.82, 4.54147, -1.5708, 7169.37
8108.92, 4.54141, -1.5708, 7168.92
8109.02, 4.54136, -1.5708, 7168.46
8109.12, 4.54131, -1.5708, 7168.01
8109.22, 4.54125, -1.5708, 7167.55
8109.32, 4.5412, -1.5708, 7167.1
8109.42, 4.54115, -1.5708, 7166.65
8109.52, 4.54109, -1.5708, 7166.19
8109.62, 4.54104, -1.5708, 7165.74
8109.72, 4.54099, -1.5708, 7165.28
8109.82, 4.54094, -1.5708, 7164.83
8109.92, 4.54088, -1.5708, 7164.38
8110.02, 4.54083, -1.5708, 7163.92
8110.12, 4.54078, -1.5708, 7163.47
8110.22, 4.54072, -1.5708, 7163.01
8110.32, 4.54067, -1.5708, 7162.56
8110.42, 4.54062, -1.5708, 7162.1
8110.52, 4.54056, -1.5708, 7161.65
8110.62, 4.54051, -1.5708, 7161.2
8110.72, 4.54046, -1.5708, 7160.74
8110.82, 4.5404, -1.5708, 7160.29
8110.92, 4.54035, -1.5708, 7159.83
8111.02, 4.5403, -1.5708, 7159.38
8111.12, 4.54025, -1.5708, 7158.93
8111.22, 4.54019, -1.5708, 7158.47
8111.32, 4.54014, -1.5708, 7158.02
8111.42, 4.54009, -1.5708, 7157.56
8111.52, 4.54003, -1.5708, 7157.11
8111.62, 4.53998, -1.5708, 7156.66
8111.72, 4.53993, -1.5708, 7156.2
8111.82, 4.53987, -1.5708, 7155.75
8111.92, 4.53982, -1.5708, 7155.29
8112.02, 4.53977, -1.5708, 7154.84
8112.12, 4.53971, -1.5708, 7154.39
8112.22, 4.53966, -1.5708, 7153.93
8112.32, 4.53961, -1.5708, 7153.48
8112.42, 4.53956, -1.5708, 7153.02
8112.52, 4.5395, -1.5708, 7152.57
8112.62, 4.53945, -1.5708, 7152.12
8112.72, 4.5394, -1.5708, 7151.66
8112.82, 4.53934, -1.5708, 7151.21
8112.92, 4.53929, -1.5708, 7150.76
8113.02, 4.53924, -1.5708, 7150.3
8113.12, 4.53918, -1.5708, 7149.85
8113.22, 4.53913, -1.5708, 7149.39
8113.32, 4.53908, -1.5708, 7148.94
8113.42, 4.53902, -1.5708, 7148.49
8113.52, 4.53897, -1.5708, 7148.03
8113.62, 4.53892, -1.5708, 7147.58
8113.72, 4.53887, -1.5708, 7147.12
8113.82, 4.53881, -1.5708, 7146.67
8113.92, 4.53876, -1.5708, 7146.22
8114.02, 4.53871, -1.5708, 7145.76
8114.12, 4.53865, -1.5708, 7145.31
8114.22, 4.5386, -1.5708, 7144.85
8114.32, 4.53855, -1.5708, 7144.4
8114.42, 4.53849, -1.5708, 7143.95
8114.52, 4.53844, -1.5708, 7143.49
8114.62, 4.53839, -1.5708, 7143.04
8114.72, 4.53834, -1.5708, 7142.59
8114.82, 4.53828, -1.5708, 7142.13
8114.92, 4.53823, -1.5708, 7141.68
8115.02, 4.53818, -1.5708, 7141.22
8115.12, 4.53812, -1.5708, 7140.77
8115.22, 4.53807, -1.5708, 7140.32
8115.32, 4.53802, -1.5708, 7139.86
8115.42, 4.53796, -1.5708, 7139.41
8115.52, 4.53791, -1.5708, 7138.95
8115.62, 4.53786, -1.5708, 7138.5
8115.72, 4.53781, -1.5708, 7138.05
8115.82, 4.53775, -1.5708, 7137.59
8115.92, 4.5377, -1.5708, 7137.14
8116.02, 4.53765, -1.5708, 7136.69
8116.12, 4.53759, -1.5708, 7136.23
8116.22, 4.53754, -1.5708, 7135.78
8116.32, 4.53749, -1.5708, 7135.32
8116.42, 4.53743, -1.5708, 7134.87
8116.52, 4.53738, -1.5708, 7134.42
8116.62, 4.53733, -1.5708, 7133.96
8116.72, 4.53728, -1.5708, 7133.51
8116.82, 4.53722, -1.5708, 7133.06
8116.92, 4.53717, -1.5708, 7132.6
8117.02, 4.53712, -1.5708, 7132.15
8117.12, 4.53706, -1.5708, 7131.69
8117.22, 4.53701, -1.5708, 7131.24
8117.32, 4.53696, -1.5708, 7130.79
8117.42, 4.5369, -1.5708, 7130.33
8117.52, 4.53685, -1.5708, 7129.88
8117.62, 4.5368, -1.5708, 7129.43
8117.72, 4.53675, -1.5708, 7128.97
8117.82, 4.53669, -1.5708, 7128.52
8117.92, 4.53664, -1.5708, 7128.07
8118.02, 4.53659, -1.5708, 7127.61
8118.12, 4.53653, -1.5708, 7127.16
8118.22, 4.53648, -1.5708, 7126.7
8118.32, 4.53643, -1.5708, 7126.25
8118.42, 4.53637, -1.5708, 7125.8
8118.52, 4.53632, -1.5708, 7125.34
8118.62, 4.53627, -1.5708, 7124.89
8118.72, 4.53622, -1.5708, 7124.44
8118.82, 4.53616, -1.5708, 7123.98
8118.92, 4.53611, -1.5708, 7123.53
8119.02, 4.53606, -1.5708, 7123.08
8119.12, 4.536, -1.5708, 7122.62
8119.22, 4.53595, -1.5708, 7122.17
8119.32, 4.5359, -1.5708, 7121.71
8119.42, 4.53584, -1.5708, 7121.26
8119.52, 4.53579, -1.5708, 7120.81
8119.62, 4.53574, -1.5708, 7120.35
8119.72, 4.53569, -1.5708, 7119.9
8119.82, 4.53563, -1.5708, 7119.45
8119.92, 4.53558, -1.5708, 7118.99
8120.02, 4.53553, -1.5708, 7118.54
8120.12, 4.53547, -1.5708, 7118.09
8120.22, 4.53542, -1.5708, 7117.63
8120.32, 4.53537, -1.5708, 7117.18
8120.42, 4.53532, -1.5708, 7116.73
8120.52, 4.53526, -1.5708, 7116.27
8120.62, 4.53521, -1.5708, 7115.82
8120.72, 4.53516, -1.5708, 7115.36
8120.82, 4.5351, -1.5708, 7114.91
8120.92, 4.53505, -1.5708, 7114.46
8121.02, 4.535, -1.5708, 7114
8121.12, 4.53494, -1.5708, 7113.55
8121.22, 4.53489, -1.5708, 7113.1
8121.32, 4.53484, -1.5708, 7112.64
8121.42, 4.53479, -1.5708, 7112.19
8121.52, 4.53473, -1.5708, 7111.74
8121.62, 4.53468, -1.5708, 7111.28
8121.72, 4.53463, -1.5708, 7110.83
8121.82, 4.53457, -1.5708, 7110.38
8121.92, 4.53452, -1.5708, 7109.92
8122.02, 4.53447, -1.5708, 7109.47
8122.12, 4.53442, -1.5708, 7109.02
8122.22, 4.53436, -1.5708, 7108.56
8122.32, 4.53431, -1.5708, 7108.11
8122.42, 4.53426, -1.5708, 7107.66
8122.52, 4.5342, -1.5708, 7107.2
8122.62, 4.53415, -1.5708, 7106.75
8122.72, 4.5341, -1.5708, 7106.3
8122.82, 4.53404, -1.5708, 7105.84
8122.92, 4.53399, -1.5708, 7105.39
8123.02, 4.53394, -1.5708, 7104.94
8123.12, 4.53389, -1.5708, 7104.48
8123.22, 4.53383, -1.5708, 7104.03
8123.32, 4.53378, -1.5708, 7103.58
8123.42, 4.53373, -1.5708, 7103.12
8123.52, 4.53367, -1.5708, 7102.67
8123.62, 4.53362, -1.5708, 7102.21
8123.72, 4.53357, -1.5708, 7101.76
8123.82, 4.53352, -1.5708, 7101.31
8123.92, 4.53346, -1.5708, 7100.85
8124.02, 4.53341, -1.5708, 7100.4
8124.12, 4.53336, -1.5708, 7099.95
8124.22, 4.5333, -1.5708, 7099.49
8124.32, 4.53325, -1.5708, 7099.04
8124.42, 4.5332, -1.5708, 7098.59
8124.52, 4.53315, -1.5708, 7098.13
8124.62, 4.53309, -1.5708, 7097.68
8124.72, 4.53304, -1.5708, 7097.23
8124.82, 4.53299, -1.5708, 7096.77
8124.92, 4.53293, -1.5708, 7096.32
8125.02, 4.53288, -1.5708, 7095.87
8125.12, 4.53283, -1.5708, 7095.42
8125.22, 4.53277, -1.5708, 7094.96
8125.32, 4.53272, -1.5708, 7094.51
8125.42, 4.53267, -1.5708, 7094.06
8125.52, 4.53262, -1.5708, 7093.6
8125.62, 4.53256, -1.5708, 7093.15
8125.72, 4.53251, -1.5708, 7092.7
8125.82, 4.53246, -1.5708, 7092.24
8125.92, 4.5324, -1.5708, 7091.79
8126.02, 4.53235, -1.5708, 7091.34
8126.12, 4.5323, -1.5708, 7090.88
8126.22, 4.53225, -1.5708, 7090.43
8126.32, 4.53219, -1.5708, 7089.98
8126.42, 4.53214, -1.5708, 7089.52
8126.52, 4.53209, -1.5708, 7089.07
8126.62, 4.53203, -1.5708, 7088.62
8126.72, 4.53198, -1.5708, 7088.16
8126.82, 4.53193, -1.5708, 7087.71
8126.92, 4.53188, -1.5708, 7087.26
8127.02, 4.53182, -1.5708, 7086.8
8127.12, 4.53177, -1.5708, 7086.35
8127.22, 4.53172, -1.5708, 7085.9
8127.32, 4.53166, -1.5708, 7085.44
8127.42, 4.53161, -1.5708, 7084.99
8127.52, 4.53156, -1.5708, 7084.54
8127.62, 4.53151, -1.5708, 7084.08
8127.72, 4.53145, -1.5708, 7083.63
8127.82, 4.5314, -1.5708, 7083.18
8127.92, 4.53135, -1.5708, 7082.73
8128.02, 4.53129, -1.5708, 7082.27
8128.12, 4.53124, -1.5708, 7081.82
8128.22, 4.53119, -1.5708, 7081.37
8128.32, 4.53114, -1.5708, 7080.91
8128.42, 4.53108, -1.5708, 7080.46
8128.52, 4.53103, -1.5708, 7080.01
8128.62, 4.53098, -1.5708, 7079.55
8128.72, 4.53092, -1.5708, 7079.1
8128.82, 4.53087, -1.5708, 7078.65
8128.92, 4.53082, -1.5708, 7078.19
8129.02, 4.53077, -1.5708, 7077.74
8129.12, 4.53071, -1.5708, 7077.29
8129.22, 4.53066, -1.5708, 7076.83
8129.32, 4.53061, -1.5708, 7076.38
8129.42, 4.53055, -1.5708, 7075.93
8129.52, 4.5305, -1.5708, 7075.48
8129.62, 4.53045, -1.5708, 7075.02
8129.72, 4.5304, -1.5708, 7074.57
8129.82, 4.53034, -1.5708, 7074.12
8129.92, 4.53029, -1.5708, 7073.66
8130.02, 4.53024, -1.5708, 7073.21
8130.12, 4.53018, -1.5708, 7072.76
8130.22, 4.53013, -1.5708, 7072.3
8130.32, 4.53008, -1.5708, 7071.85
8130.42, 4.53003, -1.5708, 7071.4
8130.52, 4.52997, -1.5708, 7070.95
8130.62, 4.52992, -1.5708, 7070.49
8130.72, 4.52987, -1.5708, 7070.04
8130.82, 4.52981, -1.5708, 7069.59
8130.92, 4.52976, -1.5708, 7069.13
8131.02, 4.52971, -1.5708, 7068.68
8131.12, 4.52966, -1.5708, 7068.23
8131.22, 4.5296, -1.5708, 7067.77
8131.32, 4.52955, -1.5708, 7067.32
8131.42, 4.5295, -1.5708, 7066.87
8131.52, 4.52944, -1.5708, 7066.42
8131.62, 4.52939, -1.5708, 7065.96
8131.72, 4.52934, -1.5708, 7065.51
8131.82, 4.52929, -1.5708, 7065.06
8131.92, 4.52923, -1.5708, 7064.6
8132.02, 4.52918, -1.5708, 7064.15
8132.12, 4.52913, -1.5708, 7063.7
8132.22, 4.52908, -1.5708, 7063.25
8132.32, 4.52902, -1.5708, 7062.79
8132.42, 4.52897, -1.5708, 7062.34
8132.52, 4.52892, -1.5708, 7061.89
8132.62, 4.52886, -1.5708, 7061.43
8132.72, 4.52881, -1.5708, 7060.98
8132.82, 4.52876, -1.5708, 7060.53
8132.92, 4.52871, -1.5708, 7060.08
8133.02, 4.52865, -1.5708, 7059.62
8133.12, 4.5286, -1.5708, 7059.17
8133.22, 4.52855, -1.5708, 7058.72
8133.32, 4.52849, -1.5708, 7058.26
8133.42, 4.52844, -1.5708, 7057.81
8133.52, 4.52839, -1.5708, 7057.36
8133.62, 4.52834, -1.5708, 7056.91
8133.72, 4.52828, -1.5708, 7056.45
8133.82, 4.52823, -1.5708, 7056
8133.92, 4.52818, -1.5708, 7055.55
8134.02, 4.52812, -1.5708, 7055.09
8134.12, 4.52807, -1.5708, 7054.64
8134.22, 4.52802, -1.5708, 7054.19
8134.32, 4.52797, -1.5708, 7053.74
8134.42, 4.52791, -1.5708, 7053.28
8134.52, 4.52786, -1.5708, 7052.83
8134.62, 4.52781, -1.5708, 7052.38
8134.72, 4.52776, -1.5708, 7051.92
8134.82, 4.5277, -1.5708, 7051.47
8134.92, 4.52765, -1.5708, 7051.02
8135.02, 4.5276, -1.5708, 7050.57
8135.12, 4.52754, -1.5708, 7050.11
8135.22, 4.52749, -1.5708, 7049.66
8135.32, 4.52744, -1.5708, 7049.21
8135.42, 4.52739, -1.5708, 7048.76
8135.52, 4.52733, -1.5708, 7048.3
8135.62, 4.52728, -1.5708, 7047.85
8135.72, 4.52723, -1.5708, 7047.4
8135.82, 4.52717, -1.5708, 7046.94
8135.92, 4.52712, -1.5708, 7046.49
8136.02, 4.52707, -1.5708, 7046.04
8136.12, 4.52702, -1.5708, 7045.59
8136.22, 4.52696, -1.5708, 7045.13
8136.32, 4.52691, -1.5708, 7044.68
8136.42, 4.52686, -1.5708, 7044.23
8136.52, 4.52681, -1.5708, 7043.78
8136.62, 4.52675, -1.5708, 7043.32
8136.72, 4.5267, -1.5708, 7042.87
8136.82, 4.52665, -1.5708, 7042.42
8136.92, 4.52659, -1.5708, 7041.96
8137.02, 4.52654, -1.5708, 7041.51
8137.12, 4.52649, -1.5708, 7041.06
8137.22, 4.52644, -1.5708, 7040.61
8137.32, 4.52638, -1.5708, 7040.15
8137.42, 4.52633, -1.5708, 7039.7
8137.52, 4.52628, -1.5708, 7039.25
8137.62, 4.52623, -1.5708, 7038.8
8137.72, 4.52617, -1.5708, 7038.34
8137.82, 4.52612, -1.5708, 7037.89
8137.92, 4.52607, -1.5708, 7037.44
8138.02, 4.52601, -1.5708, 7036.99
8138.12, 4.52596, -1.5708, 7036.53
8138.22, 4.52591, -1.5708, 7036.08
8138.32, 4.52586, -1.5708, 7035.63
8138.42, 4.5258, -1.5708, 7035.18
8138.52, 4.52575, -1.5708, 7034.72
8138.62, 4.5257, -1.5708, 7034.27
8138.72, 4.52565, -1.5708, 7033.82
8138.82, 4.52559, -1.5708, 7033.36
8138.92, 4.52554, -1.5708, 7032.91
8139.02, 4.52549, -1.5708, 7032.46
8139.12, 4.52543, -1.5708, 7032.01
8139.22, 4.52538, -1.5708, 7031.55
8139.32, 4.52533, -1.5708, 7031.1
8139.42, 4.52528, -1.5708, 7030.65
8139.52, 4.52522, -1.5708, 7030.2
8139.62, 4.52517, -1.5708, 7029.74
8139.72, 4.52512, -1.5708, 7029.29
8139.82, 4.52507, -1.5708, 7028.84
8139.92, 4.52501, -1.5708, 7028.39
8140.02, 4.52496, -1.5708, 7027.93
8140.12, 4.52491, -1.5708, 7027.48
8140.22, 4.52485, -1.5708, 7027.03
8140.32, 4.5248, -1.5708, 7026.58
8140.42, 4.52475, -1.5708, 7026.12
8140.52, 4.5247, -1.5708, 7025.67
8140.62, 4.52464, -1.5708, 7025.22
8140.72, 4.52459, -1.5708, 7024.77
8140.82, 4.52454, -1.5708, 7024.31
8140.92, 4.52449, -1.5708, 7023.86
8141.02, 4.52443, -1.5708, 7023.41
8141.12, 4.52438, -1.5708, 7022.96
8141.22, 4.52433, -1.5708, 7022.51
8141.32, 4.52427, -1.5708, 7022.05
8141.42, 4.52422, -1.5708, 7021.6
8141.52, 4.52417, -1.5708, 7021.15
8141.62, 4.52412, -1.5708, 7020.7
8141.72, 4.52406, -1.5708, 7020.24
8141.82, 4.52401, -1.5708, 7019.79
8141.92, 4.52396, -1.5708, 7019.34
8142.02, 4.52391, -1.5708, 7018.89
8142.12, 4.52385, -1.5708, 7018.43
8142.22, 4.5238, -1.5708, 7017.98
8142.32, 4.52375, -1.5708, 7017.53
8142.42, 4.5237, -1.5708, 7017.08
8142.52, 4.52364, -1.5708, 7016.62
8142.62, 4.52359, -1.5708, 7016.17
8142.72, 4.52354, -1.5708, 7015.72
8142.82, 4.52348, -1.5708, 7015.27
8142.92, 4.52343, -1.5708, 7014.81
8143.02, 4.52338, -1.5708, 7014.36
8143.12, 4.52333, -1.5708, 7013.91
8143.22, 4.52327, -1.5708, 7013.46
8143.32, 4.52322, -1.5708, 7013.01
8143.42, 4.52317, -1.5708, 7012.55
8143.52, 4.52312, -1.5708, 7012.1
8143.62, 4.52306, -1.5708, 7011.65
8143.72, 4.52301, -1.5708, 7011.2
8143.82, 4.52296, -1.5708, 7010.74
8143.92, 4.52291, -1.5708, 7010.29
8144.02, 4.52285, -1.5708, 7009.84
8144.12, 4.5228, -1.5708, 7009.39
8144.22, 4.52275, -1.5708, 7008.93
8144.32, 4.52269, -1.5708, 7008.48
8144.42, 4.52264, -1.5708, 7008.03
8144.52, 4.52259, -1.5708, 7007.58
8144.62, 4.52254, -1.5708, 7007.13
8144.72, 4.52248, -1.5708, 7006.67
8144.82, 4.52243, -1.5708, 7006.22
8144.92, 4.52238, -1.5708, 7005.77
8145.02, 4.52233, -1.5708, 7005.32
8145.12, 4.52227, -1.5708, 7004.86
8145.22, 4.52222, -1.5708, 7004.41
8145.32, 4.52217, -1.5708, 7003.96
8145.42, 4.52212, -1.5708, 7003.51
8145.52, 4.52206, -1.5708, 7003.06
8145.62, 4.52201, -1.5708, 7002.6
8145.72, 4.52196, -1.5708, 7002.15
8145.82, 4.5219, -1.5708, 7001.7
8145.92, 4.52185, -1.5708, 7001.25
8146.02, 4.5218, -1.5708, 7000.79
8146.12, 4.52175, -1.5708, 7000.34
8146.22, 4.52169, -1.5708, 6999.89
8146.32, 4.52164, -1.5708, 6999.44
8146.42, 4.52159, -1.5708, 6998.99
8146.52, 4.52154, -1.5708, 6998.53
8146.62, 4.52148, -1.5708, 6998.08
8146.72, 4.52143, -1.5708, 6997.63
8146.82, 4.52138, -1.5708, 6997.18
8146.92, 4.52133, -1.5708, 6996.72
8147.02, 4.52127, -1.5708, 6996.27
8147.12, 4.52122, -1.5708, 6995.82
8147.22, 4.52117, -1.5708, 6995.37
8147.32, 4.52112, -1.5708, 6994.92
8147.42, 4.52106, -1.5708, 6994.46
8147.52, 4.52101, -1.5708, 6994.01
8147.62, 4.52096, -1.5708, 6993.56
8147.72, 4.5209, -1.5708, 6993.11
8147.82, 4.52085, -1.5708, 6992.66
8147.92, 4.5208, -1.5708, 6992.2
8148.02, 4.52075, -1.5708, 6991.75
8148.12, 4.52069, -1.5708, 6991.3
8148.22, 4.52064, -1.5708, 6990.85
8148.32, 4.52059, -1.5708, 6990.4
8148.42, 4.52054, -1.5708, 6989.94
8148.52, 4.52048, -1.5708, 6989.49
8148.62, 4.52043, -1.5708, 6989.04
8148.72, 4.52038, -1.5708, 6988.59
8148.82, 4.52033, -1.5708, 6988.14
8148.92, 4.52027, -1.5708, 6987.68
8149.02, 4.52022, -1.5708, 6987.23
8149.12, 4.52017, -1.5708, 6986.78
8149.22, 4.52012, -1.5708, 6986.33
8149.32, 4.52006, -1.5708, 6985.88
8149.42, 4.52001, -1.5708, 6985.42
8149.52, 4.51996, -1.5708, 6984.97
8149.62, 4.51991, -1.5708, 6984.52
8149.72, 4.51985, -1.5708, 6984.07
8149.82, 4.5198, -1.5708, 6983.62
8149.92, 4.51975, -1.5708, 6983.16
8150.02, 4.51969, -1.5708, 6982.71
8150.12, 4.51964, -1.5708, 6982.26
8150.22, 4.51959, -1.5708, 6981.81
8150.32, 4.51954, -1.5708, 6981.36
8150.42, 4.51948, -1.5708, 6980.9
8150.52, 4.51943, -1.5708, 6980.45
8150.62, 4.51938, -1.5708, 6980
8150.72, 4.51933, -1.5708, 6979.55
8150.82, 4.51927, -1.5708, 6979.1
8150.92, 4.51922, -1.5708, 6978.64
8151.02, 4.51917, -1.5708, 6978.19
8151.12, 4.51912, -1.5708, 6977.74
8151.22, 4.51906, -1.5708, 6977.29
8151.32, 4.51901, -1.5708, 6976.84
8151.42, 4.51896, -1.5708, 6976.38
8151.52, 4.51891, -1.5708, 6975.93
8151.62, 4.51885, -1.5708, 6975.48
8151.72, 4.5188, -1.5708, 6975.03
8151.82, 4.51875, -1.5708, 6974.58
8151.92, 4.5187, -1.5708, 6974.12
8152.02, 4.51864, -1.5708, 6973.67
8152.12, 4.51859, -1.5708, 6973.22
8152.22, 4.51854, -1.5708, 6972.77
8152.32, 4.51849, -1.5708, 6972.32
8152.42, 4.51843, -1.5708, 6971.87
8152.52, 4.51838, -1.5708, 6971.41
8152.62, 4.51833, -1.5708, 6970.96
8152.72, 4.51828, -1.5708, 6970.51
8152.82, 4.51822, -1.5708, 6970.06
8152.92, 4.51817, -1.5708, 6969.61
8153.02, 4.51812, -1.5708, 6969.15
8153.12, 4.51807, -1.5708, 6968.7
8153.22, 4.51801, -1.5708, 6968.25
8153.32, 4.51796, -1.5708, 6967.8
8153.42, 4.51791, -1.5708, 6967.35
8153.52, 4.51786, -1.5708, 6966.9
8153.62, 4.5178, -1.5708, 6966.44
8153.72, 4.51775, -1.5708, 6965.99
8153.82, 4.5177, -1.5708, 6965.54
8153.92, 4.51764, -1.5708, 6965.09
8154.02, 4.51759, -1.5708, 6964.64
8154.12, 4.51754, -1.5708, 6964.19
